pid,category,region,latitude,longitude,visit_time_and_count
168,Toy / Game Store,13,40.95620483337088,-74.06860321010105,"{16: 4, 17: 4, 20: 3, 21: 3, 14: 2, 22: 2}"
169,Ferry,45,40.6444055420497,-74.0729570388794,"{19: 21, 13: 14, 22: 12, 17: 11, 21: 11, 18: 11, 14: 10, 1: 9, 12: 9, 9: 8, 16: 7, 20: 7, 0: 6, 15: 6, 2: 3, 3: 3, 11: 3, 23: 2, 5: 2}"
170,Subway,4,40.75650612666626,-73.98802757263184,"{12: 32, 21: 16, 13: 14, 1: 13, 16: 11, 0: 9, 20: 8, 23: 8, 2: 7, 14: 7, 15: 7, 5: 6, 17: 6, 10: 5, 22: 5, 3: 4, 18: 4, 11: 3, 4: 2, 19: 2}"
171,Road,46,40.78684822470861,-73.7891039524069,"{22: 4, 13: 3, 21: 3, 12: 3, 18: 2, 15: 2, 19: 2, 2: 2}"
172,Subway,0,40.73977358599364,-74.00257587432861,"{0: 21, 1: 16, 15: 15, 22: 7, 5: 6, 16: 6, 14: 6, 20: 6, 3: 5, 21: 4, 18: 4, 13: 4, 19: 3, 17: 3, 4: 3, 23: 3, 2: 2, 6: 2}"
173,College Academic Building,34,40.63137917724519,-73.9514422416687,"{20: 6, 19: 3, 21: 2}"
174,Subway,6,40.824774703393686,-73.94421629695893,"{0: 3, 20: 3, 10: 3, 21: 2, 11: 2}"
175,Food & Drink Shop,0,40.742016043363805,-74.00516336676101,"{18: 19, 19: 16, 21: 11, 22: 9, 15: 8, 20: 7, 16: 7, 13: 7, 17: 7, 14: 6, 23: 5, 0: 2}"
176,Mall,47,40.917335441802095,-74.0756607055664,"{22: 19, 18: 19, 23: 17, 21: 17, 1: 17, 20: 17, 19: 14, 16: 14, 17: 13, 0: 10, 14: 9, 15: 7, 13: 5, 2: 3, 4: 3}"
177,Coffee Shop,3,40.747744648563874,-73.9853024482727,"{22: 3, 14: 2, 18: 2, 15: 2}"
178,General Travel,4,40.75696158119556,-73.9898237883206,"{11: 53, 21: 22, 12: 12}"
179,Subway,35,40.75047562272483,-73.94028425216675,"{13: 33, 22: 15, 11: 14, 12: 14, 23: 12, 0: 8, 15: 7, 14: 7, 19: 6, 21: 6, 1: 5, 18: 5, 17: 4, 2: 4, 7: 4, 16: 3, 20: 3, 5: 2}"
180,Subway,17,40.693216517472514,-73.98999899625778,"{20: 4, 18: 3, 21: 2, 14: 2}"
181,University,3,40.72898242586681,-73.9958381652832,"{14: 7, 13: 4, 19: 4}"
182,Food & Drink Shop,0,40.7373,-74.03744,"{18: 20, 16: 16, 19: 10, 20: 7, 21: 6, 17: 6, 14: 6, 23: 5, 0: 5, 15: 3, 22: 3, 12: 3, 1: 2}"
183,Tanning Salon,1,40.620465,-74.00710102,"{21: 3, 20: 3}"
184,Coffee Shop,0,40.73729142446389,-74.03733632862806,"{21: 3, 10: 3, 13: 3, 12: 3, 22: 2, 19: 2}"
185,Subway,17,40.69147464622913,-73.98738384246826,"{19: 21, 14: 12, 12: 10, 20: 6, 21: 5, 18: 4, 22: 3, 4: 3, 13: 3, 10: 3, 17: 3, 11: 3, 1: 2, 7: 2, 8: 2, 23: 2}"
186,Laundry Service,3,40.729545,-73.986137,"{21: 5, 22: 3, 19: 2, 16: 2, 20: 2}"
187,Gym / Fitness Center,3,40.74621884426983,-73.98151935953092,"{10: 36, 12: 16, 9: 15, 21: 13, 11: 13, 22: 12, 23: 10, 14: 8, 13: 7, 0: 6, 15: 4, 20: 4, 17: 4, 1: 2, 16: 2}"
188,Subway,17,40.68430737873073,-73.97759780287743,"{21: 9, 20: 9, 19: 7, 4: 6, 23: 5, 22: 5, 11: 5, 0: 4, 17: 3, 9: 3, 14: 3, 15: 2, 12: 2, 2: 2, 18: 2, 1: 2, 3: 2, 16: 2}"
189,Subway,10,40.81554068461798,-73.95842347218186,"{12: 11, 1: 8, 10: 8, 3: 6, 0: 5, 13: 5, 21: 3, 9: 3, 5: 3, 18: 3, 19: 2, 2: 2, 4: 2, 8: 2, 22: 2}"
190,Gym / Fitness Center,6,40.800356,-73.94687168,"{10: 22, 12: 9, 11: 7, 17: 5, 9: 5, 14: 5, 15: 4, 16: 3, 13: 3, 21: 2}"
191,Gym / Fitness Center,47,40.94709963333333,-74.072561,"{9: 32, 10: 26, 21: 18, 22: 17, 11: 8, 13: 7, 23: 5, 12: 3, 20: 3, 16: 2, 14: 2}"
192,Bridge,6,40.82809886666084,-73.93391132354736,"{12: 38, 21: 17, 13: 12, 22: 7, 20: 3, 3: 2, 23: 2, 19: 2}"
193,Subway,10,40.821344149632274,-73.95403861999512,"{1: 2, 0: 2, 20: 2, 17: 2}"
194,Subway,0,40.71814377480724,-74.00015652179718,"{20: 6, 21: 3, 17: 3, 10: 3, 0: 2, 23: 2, 14: 2, 1: 2}"
195,Bar,4,40.75275186110882,-73.97305386754967,"{17: 5, 21: 3, 16: 3, 0: 3, 20: 3, 22: 2, 19: 2, 23: 2, 18: 2}"
196,Subway,38,40.74803725830298,-73.94687175750732,"{13: 29, 21: 15, 22: 6, 12: 3, 20: 3, 14: 3}"
197,Chinese Restaurant,3,40.714464086511576,-73.9991158246994,"{7: 5, 6: 3, 8: 3, 3: 2, 16: 2}"
198,Bar,13,40.96541694223362,-74.06288376421803,"{13: 12, 0: 7, 12: 7, 18: 6, 14: 6, 11: 6, 22: 5, 21: 5, 17: 4, 23: 4, 10: 4, 20: 4, 16: 4, 15: 4, 2: 3, 3: 2, 19: 2, 1: 2}"
199,Clothing Store,4,40.75371559794147,-73.98094721858729,"{21: 2, 18: 2, 6: 2, 15: 2}"
200,Toy / Game Store,4,40.76355592117652,-73.97286772727966,"{21: 5, 20: 5, 19: 4, 22: 3, 13: 2, 15: 2, 18: 2}"
201,Gym / Fitness Center,4,40.77589236566533,-73.95573145038074,"{21: 9, 20: 2}"
202,Home (private),14,40.93508141690897,-73.96537147003376,"{2: 22, 22: 11, 1: 9, 21: 8, 3: 8, 20: 7, 4: 7, 19: 7, 14: 7, 13: 5, 23: 5, 0: 4, 18: 3, 17: 3, 5: 3, 16: 2, 6: 2, 8: 2}"
203,General College & University,4,40.75356408930207,-73.97953033447266,"{22: 7, 17: 6, 21: 4, 20: 4, 0: 3, 16: 2}"
204,Neighborhood,6,40.84769339441966,-73.900887966156,"{20: 6, 23: 4, 21: 3, 22: 2, 0: 2}"
205,Residential Building (Apartment / Condo),35,40.78302025831567,-73.94907872385646,"{21: 6, 20: 3, 17: 2}"
206,Government Building,0,40.7117844949098,-74.00208234786987,"{13: 16, 14: 13, 12: 13, 18: 11, 11: 9, 15: 9, 10: 8, 21: 8, 20: 8, 16: 8, 22: 6, 19: 6, 17: 4, 23: 2, 0: 2, 8: 2}"
207,Neighborhood,0,40.71421605600625,-74.00596618652344,"{14: 9, 16: 9, 23: 9, 15: 7, 18: 6, 21: 4, 2: 4, 13: 4, 20: 4, 19: 4, 4: 3, 1: 3, 12: 2, 22: 2, 17: 2}"
208,Government Building,0,40.71265872860487,-74.00588035583496,"{19: 4, 16: 4, 5: 2}"
209,Bar,4,40.75803174296939,-73.97142385887315,"{17: 4, 12: 3, 18: 2}"
210,Neighborhood,3,40.71343536379427,-73.95807266235352,"{12: 32, 23: 15, 22: 15, 14: 15, 16: 12, 11: 12, 0: 11, 3: 11, 2: 10, 18: 10, 13: 8, 21: 7, 4: 7, 15: 6, 20: 6, 1: 4, 19: 4, 9: 3, 5: 2, 17: 2, 6: 2, 10: 2}"
211,Residential Building (Apartment / Condo),7,40.88899013040254,-74.0558123588562,"{22: 20, 21: 9, 23: 3}"
212,Office,18,40.910894,-74.031547,"{12: 32, 13: 23, 14: 14, 17: 9, 21: 8, 18: 7, 20: 5, 22: 4, 19: 4, 15: 3, 16: 3, 23: 2}"
213,Subway,36,40.67837610578439,-73.90339851379395,"{10: 22, 21: 17, 0: 14, 14: 13, 20: 10, 12: 9, 17: 8, 18: 8, 23: 7, 13: 6, 16: 6, 19: 5, 9: 5, 1: 4, 15: 4, 22: 4, 11: 3, 2: 2}"
214,Residential Building (Apartment / Condo),4,40.76028084171016,-73.95057115870543,"{11: 11, 10: 6, 18: 4, 21: 3, 23: 3, 20: 2, 15: 2, 13: 2, 12: 2, 19: 2}"
215,Bar,3,40.747558,-73.993104,"{21: 3, 22: 2, 0: 2}"
216,Home (private),48,40.63404533026696,-74.14161270853154,"{16: 5, 20: 5, 15: 4, 22: 4, 21: 3, 18: 2}"
217,Convention Center,34,40.63129905755473,-73.95096148591898,"{21: 4, 16: 3, 20: 2, 22: 2, 15: 2, 14: 2}"
218,College Academic Building,34,40.63118003289066,-73.9510246270118,"{16: 4, 21: 3, 22: 2, 23: 2, 18: 2}"
219,Coffee Shop,47,40.932806255079214,-74.07115459442139,"{17: 2, 13: 2}"
220,Coffee Shop,0,40.712033033064166,-74.00699299251195,"{14: 3, 17: 2, 19: 2, 18: 2, 20: 2}"
221,Other Great Outdoors,18,40.90266453914116,-74.00578886034883,"{11: 17, 13: 10, 15: 8, 12: 6, 17: 6, 14: 6, 20: 4, 1: 3, 18: 3, 16: 2, 22: 2, 0: 2}"
222,Home (private),3,40.73122649796362,-73.98887973002674,"{23: 15, 22: 12, 2: 9, 0: 9, 3: 5, 1: 5, 4: 3, 21: 3, 5: 2}"
223,University,5,40.896905775860006,-74.03017044067383,"{12: 21, 13: 8, 15: 2}"
224,Gym / Fitness Center,4,40.77799851907054,-73.95386021482283,"{22: 11, 11: 5, 15: 5, 23: 4, 21: 3, 14: 2}"
225,College Academic Building,5,40.8985172327846,-74.02913150536541,"{17: 9, 20: 3, 19: 2}"
226,Bus Station,4,40.75722129839836,-73.99154663085938,"{12: 85, 0: 62, 22: 49, 21: 42, 13: 39, 23: 31, 20: 30, 11: 30, 14: 25, 18: 18, 9: 18, 16: 18, 15: 18, 19: 15, 1: 15, 2: 13, 3: 12, 10: 10, 17: 8, 4: 8, 5: 5, 6: 4, 8: 4, 7: 3}"
227,Train Station,3,40.74911014966418,-73.98845672607422,"{21: 28, 22: 11, 14: 8, 16: 6, 23: 6, 11: 4, 20: 4, 12: 4, 18: 3, 2: 3, 19: 2, 13: 2, 17: 2, 10: 2, 0: 2}"
228,Office,4,40.756025741869145,-73.97033335240646,"{12: 10, 13: 6, 14: 4, 16: 3}"
229,Mexican Restaurant,4,40.75557964275588,-73.97086143493652,"{17: 6, 16: 5, 21: 4, 18: 3, 1: 3, 3: 2, 23: 2, 19: 2}"
230,Drugstore / Pharmacy,4,40.75892783097537,-73.96144262467183,"{21: 3, 17: 3, 23: 2}"
231,Bar,4,40.75918262141176,-73.96217731622924,"{2: 3, 1: 3, 21: 2, 0: 2, 23: 2, 4: 2}"
232,Community College,49,40.57840084043545,-73.93618583679199,"{21: 3, 12: 2, 14: 2, 16: 2, 19: 2}"
233,Food & Drink Shop,20,40.764016,-73.82947598,"{23: 11, 21: 6, 22: 3, 20: 2}"
234,Bar,0,40.71655807771725,-74.00008678436278,"{3: 3, 19: 2, 2: 2}"
235,Bar,27,40.834873,-74.225148,"{1: 9, 0: 5, 2: 3, 21: 3, 18: 2, 22: 2}"
236,College Academic Building,43,40.63216903989131,-73.94998566640727,"{17: 2, 19: 2, 13: 2}"
237,College Academic Building,0,40.7106834327866,-74.00461247163237,"{20: 3, 22: 2, 4: 2, 15: 2}"
238,Stadium,30,40.81143815229546,-74.06779646873474,"{14: 7, 23: 4, 15: 4, 20: 3, 22: 2, 13: 2, 12: 2}"
239,Home (private),39,40.89859144490384,-73.84778739924586,"{1: 4, 23: 2, 3: 2}"
240,Home (private),50,40.78898753071118,-74.25901478846667,"{21: 2, 0: 2, 1: 2}"
241,Bar,3,40.74227764235143,-73.98525553606459,"{23: 3, 1: 3, 3: 3, 22: 2, 4: 2, 21: 2}"
242,Other Great Outdoors,51,40.64250711434345,-73.88739668602256,"{13: 5, 22: 4, 21: 3, 23: 3, 14: 3, 16: 3, 18: 2, 20: 2, 0: 2, 17: 2, 15: 2}"
243,Subway,28,40.82406998798592,-73.8930669417162,"{10: 3, 12: 2}"
244,Home (private),52,40.75605706725121,-74.23554035653764,"{21: 3, 17: 3, 23: 2, 1: 2}"
245,Burger Joint,4,40.77912606570555,-73.95490489457822,"{23: 7, 22: 5, 16: 5, 19: 4, 20: 4, 2: 4, 18: 4, 0: 3, 17: 3, 15: 2, 1: 2}"
246,Church,6,40.81681580433024,-73.94139250202096,"{23: 16, 22: 14, 12: 6, 0: 4, 15: 3, 17: 2}"
247,Italian Restaurant,0,40.733848,-74.00505,"{22: 4, 21: 3, 19: 2}"
248,Road,53,40.882241619308815,-74.2096209526062,"{15: 3, 22: 2}"
249,Plaza,4,40.756489872673846,-73.98626804351807,"{17: 74, 18: 58, 23: 37, 22: 34, 0: 30, 20: 25, 19: 24, 1: 24, 2: 23, 21: 22, 3: 17, 4: 14, 16: 14, 12: 14, 15: 12, 14: 11, 5: 10, 13: 8, 8: 7, 6: 5, 11: 4, 7: 3, 10: 2}"
250,Gym / Fitness Center,17,40.677036,-73.972353,"{22: 8, 19: 8, 21: 7, 13: 6, 12: 5, 20: 4, 10: 3, 18: 3, 15: 3, 16: 3, 0: 2}"
251,Road,54,40.734770989672406,-74.10484313964844,"{22: 4, 12: 3}"
252,Clothing Store,0,40.72343212477769,-74.00055530971083,"{16: 3, 20: 2, 17: 2, 23: 2, 21: 2}"
253,Park,0,40.70919832245443,-74.01118576526642,"{9: 7, 22: 4, 10: 4, 17: 4, 16: 3, 21: 3, 18: 3, 19: 2, 2: 2, 23: 2, 3: 2, 15: 2}"
254,Gym / Fitness Center,3,40.74272121548715,-73.99276210416295,"{23: 24, 13: 20, 22: 19, 21: 14, 15: 13, 16: 9, 20: 8, 17: 6, 1: 5, 2: 4, 0: 4, 14: 4, 12: 3, 18: 2}"
255,Home (private),35,40.76071686239771,-73.91834636014222,"{22: 15, 2: 11, 4: 10, 23: 10, 3: 9, 5: 9, 1: 9, 0: 7, 20: 6, 6: 2, 19: 2, 7: 2, 21: 2}"
256,Park,0,40.73228891214305,-74.01051196130837,"{22: 5, 16: 4, 20: 4, 23: 3, 13: 2, 0: 2, 17: 2, 21: 2}"
257,Road,8,40.76117085825042,-74.01128768920898,"{12: 53, 0: 34, 13: 32, 22: 27, 21: 23, 14: 22, 23: 22, 1: 21, 20: 20, 15: 16, 11: 15, 8: 15, 3: 13, 19: 13, 16: 12, 2: 12, 10: 10, 18: 9, 17: 8, 9: 7, 5: 7, 7: 6, 4: 5, 6: 5}"
258,Train Station,36,40.66263818239269,-73.90887022018433,"{17: 9, 18: 5, 19: 4, 12: 3, 22: 3, 1: 3, 13: 2, 21: 2, 0: 2}"
259,Deli / Bodega,3,40.73308000062968,-73.9998722076416,"{22: 4, 21: 4, 2: 2}"
260,Subway,0,40.73158408988183,-74.00021553039551,"{22: 9, 21: 9, 0: 4, 1: 3, 23: 3, 12: 3, 2: 2, 14: 2, 20: 2, 13: 2, 18: 2}"
261,American Restaurant,13,40.96532877881822,-74.06292392141155,"{13: 17, 12: 13, 11: 10, 14: 9, 15: 6, 0: 5, 16: 4, 18: 4, 21: 3, 17: 3, 3: 3, 22: 2, 2: 2, 1: 2, 20: 2, 23: 2}"
262,Coffee Shop,1,40.61960195296289,-74.00806701695224,"{17: 7, 18: 7, 1: 5, 22: 5, 2: 5, 23: 5, 19: 4, 20: 3, 21: 3, 13: 3, 5: 2, 16: 2, 14: 2}"
263,Home (private),10,40.82998413731276,-73.98887973002674,"{14: 10, 21: 5, 17: 4, 22: 4, 1: 4, 0: 2, 18: 2, 15: 2, 4: 2}"
264,Office,4,40.75615113,-73.978965,"{21: 11, 22: 10, 23: 8, 20: 7, 18: 3, 19: 3, 0: 2}"
265,Bagel Shop,3,40.740223,-73.982688,"{22: 8, 16: 4, 13: 2, 14: 2}"
266,Gym / Fitness Center,4,40.755312350357976,-73.98122092140568,"{22: 7, 11: 7, 16: 4, 23: 3, 13: 3, 12: 2, 17: 2}"
267,Gym / Fitness Center,3,40.74611901545656,-73.99307012557983,"{11: 19, 22: 11, 23: 9, 10: 8, 16: 7, 20: 6, 17: 5, 18: 4, 21: 4, 2: 4, 0: 3, 1: 3, 13: 2}"
268,Vegetarian / Vegan Restaurant,3,40.74755129813944,-73.98114057260048,"{17: 5, 22: 4, 23: 2, 18: 2}"
269,Bookstore,4,40.75485025788179,-73.98800493858226,"{21: 6, 20: 5, 22: 5, 19: 3, 18: 3, 17: 2, 12: 2, 1: 2, 23: 2}"
270,Gym / Fitness Center,21,40.799194302240885,-74.09895295732946,"{22: 7, 14: 5, 15: 4, 12: 3, 23: 3, 13: 2, 0: 2, 11: 2}"
271,Bus Station,5,40.88989838302784,-74.0027187575326,"{11: 6, 22: 3, 10: 2}"
272,Office,28,40.834227327033474,-73.88933746464586,"{13: 8, 17: 3, 12: 3, 18: 2}"
273,Other Great Outdoors,20,40.77943655102251,-73.80902767181396,"{22: 8, 21: 6, 19: 5, 23: 5, 20: 4, 1: 3, 14: 3, 5: 2, 16: 2, 18: 2, 0: 2, 17: 2}"
274,Candy Store,20,40.777543,-73.813097,"{22: 10, 21: 5, 19: 4, 23: 3, 18: 2, 0: 2, 14: 2, 20: 2, 17: 2}"
275,Coffee Shop,0,40.71925780607042,-74.04154300689697,"{17: 2, 20: 2}"
276,Miscellaneous Shop,4,40.75313016065781,-73.97621627458902,"{21: 16, 22: 9, 23: 4, 0: 3, 1: 3}"
277,Coffee Shop,3,40.72828321132057,-73.99559140205383,"{22: 5, 23: 4, 17: 3, 0: 2}"
278,Cafe,4,40.75811656795351,-73.99289983661367,"{12: 8, 13: 7, 16: 7, 17: 5, 18: 4, 14: 4, 22: 3, 15: 3, 21: 2, 11: 2}"
279,Food & Drink Shop,23,40.84274539270614,-74.1011783748029,"{22: 7, 18: 2}"
280,Gym / Fitness Center,3,40.74516543756736,-73.9768418625638,"{12: 10, 22: 7, 13: 2}"
281,Home (private),55,40.80713951975112,-74.17684116064805,"{6: 6, 4: 5, 22: 3, 3: 3, 0: 3, 1: 3, 17: 3, 5: 2, 7: 2, 8: 2, 18: 2}"
282,Government Building,56,40.85328395428388,-73.97450594111876,"{23: 6, 3: 5}"
283,Gym / Fitness Center,4,40.77792543423929,-73.96661281585693,"{10: 6, 11: 6, 17: 3, 21: 3, 22: 3, 23: 2, 16: 2, 9: 2, 15: 2, 13: 2}"
284,Gym / Fitness Center,35,40.76169544463284,-73.92852213323012,"{22: 10, 17: 8, 23: 5, 0: 2, 19: 2, 20: 2}"
285,Candy Store,4,40.76215645567817,-73.96609179749629,"{1: 4, 20: 4, 22: 3, 0: 3, 21: 3}"
286,Food & Drink Shop,5,40.85215695470352,-74.00433540344238,"{10: 8, 20: 7, 11: 6, 21: 5, 12: 3, 9: 2, 22: 2, 16: 2, 19: 2}"
287,Food & Drink Shop,17,40.69001786288236,-73.99341633242287,"{22: 3, 21: 3, 20: 3, 16: 2}"
288,Gym / Fitness Center,0,40.73757,-74.0017,"{22: 8, 21: 5, 12: 3, 14: 2, 20: 2, 18: 2, 16: 2, 17: 2, 19: 2}"
289,Gym / Fitness Center,3,40.724985078628535,-73.99588975417934,"{16: 6, 17: 4, 22: 2, 18: 2}"
290,Gym / Fitness Center,35,40.75538459186637,-73.9226245880127,"{0: 15, 23: 11, 1: 8, 22: 4, 2: 3, 13: 3, 12: 3, 19: 2, 14: 2}"
291,Deli / Bodega,35,40.75589316605798,-73.92044470844333,"{0: 4, 2: 2, 23: 2}"
292,Office,3,40.724169079279605,-73.99721145629883,"{15: 14, 12: 11, 21: 8, 20: 7, 17: 7, 18: 6, 19: 6, 16: 5, 23: 3, 13: 3, 14: 3, 22: 2, 3: 2, 10: 2, 2: 2, 1: 2}"
293,Concert Hall,4,40.76502267205817,-73.98019552230835,"{0: 13, 23: 3, 1: 3, 22: 2, 19: 2, 20: 2}"
294,College Academic Building,3,40.74356460165412,-73.98216214776504,"{22: 6, 0: 5, 2: 3, 4: 2}"
295,Food & Drink Shop,34,40.626571,-73.97696897971106,"{22: 2, 19: 2, 0: 2}"
296,College Academic Building,3,40.7435523173049,-73.98197849420325,"{22: 5, 0: 3, 23: 2, 4: 2}"
297,Community College,13,40.95105710437937,-74.08986568450928,"{12: 13, 22: 11, 13: 11, 20: 9, 11: 9, 17: 7, 18: 5, 19: 5, 23: 5, 14: 5, 0: 4, 15: 3, 21: 3, 2: 2, 16: 2}"
298,Pizza Place,3,40.74510703877938,-73.9783501625061,"{15: 4, 14: 2}"
299,General College & University,47,40.94931791975774,-74.08792872284181,"{22: 8, 20: 6, 12: 5, 17: 4, 18: 3, 0: 3, 23: 2}"
300,College Academic Building,47,40.947669894526186,-74.08349275588989,"{22: 7, 12: 4, 20: 3, 0: 2}"
301,Home (private),7,40.87454170662472,-74.09463109843134,"{22: 13, 17: 9, 23: 8, 3: 7, 21: 7, 20: 7, 1: 6, 18: 6, 15: 5, 19: 5, 2: 4, 6: 4, 14: 4, 0: 3, 16: 3, 4: 2, 13: 2}"
302,Deli / Bodega,57,40.7910226,-74.1509775,"{22: 2, 17: 2}"
303,Home (private),55,40.81866124816049,-74.1885824928771,"{1: 5, 23: 4, 10: 4, 11: 4, 0: 2}"
304,Train Station,52,40.79263095814757,-74.2000937461853,"{12: 15, 22: 11, 23: 6, 13: 6, 14: 2}"
305,Train Station,58,40.667480389982366,-74.21548962593079,"{22: 4, 21: 4, 18: 3, 16: 2, 19: 2}"
306,Home (private),20,40.77519535932481,-73.81249842275241,"{22: 11, 20: 6, 23: 6, 21: 5, 0: 4, 19: 4, 18: 2, 17: 2, 16: 2}"
307,Home (private),20,40.77519535932481,-73.81249842275241,"{22: 8, 21: 6, 19: 5, 20: 4, 23: 4, 14: 2, 0: 2}"
308,Building,10,40.81592791796448,-73.95801020048518,"{18: 8, 20: 2}"
309,Train Station,0,40.71948548899754,-74.0427017211914,"{12: 80, 22: 28, 23: 23, 21: 11, 0: 9, 11: 6, 1: 5, 13: 4, 2: 3, 15: 3, 3: 3, 20: 3}"
310,Neighborhood,3,40.717891692153806,-73.99794101715088,"{0: 8, 13: 6, 20: 5, 21: 4, 22: 3, 23: 3, 3: 3, 18: 2, 2: 2, 12: 2, 14: 2}"
311,Spanish Restaurant,3,40.7261153835653,-73.9836887612032,"{0: 4, 18: 2}"
312,Department Store,4,40.75831461619259,-73.9772837904573,"{22: 9, 20: 9, 19: 9, 15: 7, 23: 7, 18: 6, 16: 5, 21: 5, 17: 5, 14: 3, 0: 3, 13: 2}"
313,Athletic & Sport,38,40.73880317471964,-73.90279769897461,"{22: 4, 23: 4, 2: 4}"
314,Home (private),59,40.73132216899088,-74.05938718735511,"{22: 10, 4: 8, 11: 7, 3: 5, 0: 4, 23: 2, 2: 2, 7: 2, 6: 2, 18: 2, 10: 2}"
315,Light Rail,0,40.734169392726656,-74.0282392501831,"{11: 18, 22: 10, 12: 6, 23: 4, 0: 3}"
316,General College & University,3,40.74554431251457,-73.98028542966405,"{12: 3, 14: 2, 19: 2, 17: 2}"
317,College Academic Building,3,40.74581150547076,-73.98004438197451,"{14: 17, 16: 4, 13: 4, 12: 4, 15: 3, 19: 2}"
318,Gym / Fitness Center,0,40.70819,-74.00648,"{8: 18, 12: 16, 11: 11, 13: 7, 9: 4, 22: 4, 21: 3, 14: 3, 10: 2, 16: 2}"
319,Tea Room,3,40.73046578912947,-73.98927858804879,"{22: 3, 0: 3, 23: 2, 20: 2}"
320,BBQ Joint,3,40.74455698610794,-73.99065019420007,"{23: 6, 0: 6, 22: 4, 1: 4}"
321,Train Station,59,40.732267009830224,-74.06304359436035,"{12: 14, 22: 12, 23: 10, 18: 10, 20: 8, 17: 8, 15: 7, 11: 7, 21: 7, 16: 7, 19: 6, 14: 6, 0: 6, 13: 5, 10: 4, 1: 4, 4: 4, 2: 3}"
322,Bar,4,40.75637696194763,-73.9676529760629,"{4: 4, 23: 3, 22: 2, 1: 2}"
323,Home (private),34,40.62729430124766,-73.95361626406626,"{23: 6, 13: 5, 20: 3, 12: 3, 2: 3, 19: 3, 1: 3, 22: 3, 0: 3, 6: 2, 21: 2, 15: 2}"
324,Train Station,4,40.750794799423865,-73.99357639021292,"{13: 125, 12: 111, 22: 98, 21: 97, 23: 93, 14: 71, 20: 63, 0: 59, 18: 56, 19: 45, 11: 44, 1: 38, 2: 35, 4: 34, 17: 32, 16: 32, 3: 31, 15: 31, 10: 19, 9: 17, 5: 9, 6: 4, 7: 2}"
325,Mall,32,40.66053680138118,-74.17144322342962,"{19: 6, 18: 6, 22: 6, 23: 5, 20: 5, 16: 4, 21: 4, 14: 2, 0: 2, 15: 2}"
326,Hotel,4,40.75850533742767,-73.98914337158203,"{0: 38, 23: 20, 2: 7, 1: 6, 4: 4, 5: 3, 21: 2, 22: 2}"
327,Subway,1,40.635055311991,-74.0117222070694,"{9: 8, 23: 7, 1: 5, 21: 4, 12: 4, 10: 3, 0: 3, 15: 3, 22: 3, 14: 2, 3: 2}"
328,Movie Theater,3,40.74490101607357,-73.99805899339255,"{1: 15, 23: 12, 2: 12, 0: 9, 21: 5, 22: 5, 17: 4, 18: 4, 19: 4, 3: 4, 20: 4, 16: 3, 5: 2, 4: 2}"
329,Light Rail,0,40.74862247391861,-74.03892517089844,"{11: 34, 22: 10, 23: 9, 0: 4, 12: 3, 14: 3, 1: 3, 21: 2, 19: 2, 15: 2}"
330,Department Store,20,40.78322231631631,-73.83344650268555,"{15: 5, 19: 4, 23: 3, 20: 3, 18: 3, 21: 3, 14: 3, 0: 3, 22: 2, 16: 2, 17: 2}"
331,Department Store,60,40.86679532183928,-74.10016536712646,"{21: 10, 18: 8, 17: 5, 20: 4, 15: 4, 19: 4, 22: 3, 16: 3, 23: 2, 0: 2, 6: 2, 14: 2, 7: 2}"
332,Comedy Club,3,40.74751347786481,-73.99787535504552,"{1: 6, 23: 5, 2: 3, 4: 2}"
333,Train Station,16,40.73420076077984,-74.16483829470191,"{22: 16, 23: 13, 21: 12, 10: 9, 19: 9, 15: 7, 18: 7, 2: 6, 17: 6, 13: 6, 12: 5, 20: 5, 16: 5, 1: 4, 11: 4, 14: 4, 4: 4, 0: 4, 8: 4, 3: 2, 5: 2}"
334,Bar,3,40.74939032832351,-73.98286232535908,"{0: 3, 17: 3, 2: 2, 1: 2, 22: 2}"
335,Office,0,40.74119771684408,-74.00239165956324,"{13: 40, 14: 23, 15: 12, 22: 7, 18: 7, 12: 7, 16: 7, 19: 6, 23: 5, 17: 4, 20: 3, 10: 2, 21: 2, 11: 2}"
336,Stadium,3,40.71994085251552,-73.95129203796387,"{10: 14, 18: 6, 23: 6, 17: 5, 2: 2, 21: 2, 1: 2}"
337,Park,4,40.7714256153356,-73.97350072860723,"{13: 22, 20: 20, 17: 15, 22: 14, 23: 13, 21: 12, 18: 11, 0: 10, 12: 10, 19: 9, 15: 7, 10: 5, 14: 5, 6: 5, 16: 4, 11: 3, 8: 3, 5: 2}"
338,Laundry Service,20,40.765279,-73.81657386271762,"{21: 4, 18: 2}"
339,Bar,0,40.7352186567552,-74.00994920143108,"{23: 3, 3: 3, 22: 2, 5: 2}"
340,Drugstore / Pharmacy,61,40.76503892396417,-73.74358177185059,"{22: 5, 23: 2}"
341,Road,61,40.76305616209761,-73.74328136444092,"{22: 33, 23: 17, 15: 6, 14: 5, 11: 4, 2: 3, 0: 3, 16: 2, 21: 2, 1: 2, 18: 2, 20: 2, 13: 2}"
342,Gym / Fitness Center,3,40.74442473818606,-73.99649232309052,"{23: 17, 22: 13, 21: 7, 3: 6, 0: 4, 20: 3, 16: 3, 19: 3, 18: 3, 17: 2, 13: 2}"
343,Electronics Store,53,40.88691373874851,-74.21341896057129,"{23: 4, 22: 4, 16: 2, 21: 2, 20: 2}"
